unicode,label
1F45A,woman’s_clothes
1F455,t-shirt
1F456,jeans
23EC,fast_down_button
1F35A,cooked_rice
1F35C,steaming_bowl
1F468 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_man_woman_girl_girl
1F449,backhand_index_pointing_right
1F480,skull
1F468 + 200D + 1F469 + 200D + 1F467,family_man_woman_girl
1F6EB,airplane_departure
1F6EC,airplane_arrival
1F90F,pinching_hand
1F4B2,heavy_dollar_sign
23F3,hourglass_not_done
2708,airplane
1FA73,shorts
1F6F3,passenger_ship
1F4A8,dashing_away
1F90F,pinching_hand
1F3D6,beach_with_umbrella
274C,cross_mark
270F,pencil
1FA93,axe
1F527,wrench
1FA73,shorts
2708,airplane
23F3,hourglass_not_done
1F3D6,beach_with_umbrella
2708,airplane
1F9F3,luggage
1FA73,shorts
1F35A,cooked_rice
1FA73,shorts
2708,airplane
23F3,hourglass_not_done
1F5D3,spiral_calendar
1F4C5,calendar
1F90F,pinching_hand
1F33E,sheaf_of_rice
1F90F,pinching_hand
2620,skull_and_crossbones
1F90F,pinching_hand
2620,skull_and_crossbones
1F90F,pinching_hand
231B,hourglass_done
1F5D3,spiral_calendar
1F90F,pinching_hand
1F360,roasted_sweet_potato
1F35E,bread
1F95A,egg
1F90F,pinching_hand
2708,airplane
1F90F,pinching_hand
1F487 + 200D + 2640,woman_getting_haircut
1F90F,pinching_hand
1F4A1,light_bulb
26A1,high_voltage
2194,left-right_arrow
1F3DD,desert_island
1F37E,bottle_with_popping_cork
1F486,person_getting_massage
1F9D6,person_in_steamy_room
1F9D8,person_in_lotus_position
2668,hot_springs
1FAC1,lungs
1F4A8,dashing_away
2668,hot_springs
1FAC1,lungs
1F4A8,dashing_away
1F487 + 200D + 2640,
2194,left-right_arrow
1F3DD,desert_island
1F37E,bottle_with_popping_cork
1F486,person_getting_massage
1F9D6,person_in_steamy_room
1F9D8,person_in_lotus_position
1F90F,pinching_hand
1F529,nut_and_bolt
2699,gear
1F616,confounded_face
1F9B6,foot
1F9CD + 200D + 2642,man_standing
1F922,nauseated_face
1F443,nose
1F9B6,foot
1F922,nauseated_face
1F9A0,microbe
1F910,zipper-mouth_face
1F911,money-mouth_face
1F4B8,money_with_wings
1F9A0,microbe
1F611,expressionless_face
1F612,unamused_face
1F94A,boxing_glove
1F44E,thumbs_down
1F3DA,derelict_house
1F922,nauseated_face
1F9B6,foot
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F616,confounded_face
1F449,backhand_index_pointing_right
1F6C1,bathtub
1F44E,thumbs_down
1F3DA,derelict_house
1F922,nauseated_face
1F9F3,luggage
1F92E,face_vomiting
1F457,dress
1F45A,woman’s_clothes
1F44E,thumbs_down
1F9E5,coat
1F4A9,pile_of_poo
1F458,kimono
1F92E,face_vomiting
1F6E0,hammer_and_wrench
1F4A9,pile_of_poo
1F4BC,briefcase
1FAA0,plunger
1F6BD,toilet
1F9F9,broom
1F922,nauseated_face
1F9F3,luggage
1F9FC,soap
1F9A0,microbe
1F3DA,derelict_house
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F616,confounded_face
1F449,backhand_index_pointing_right
1F6C1,bathtub
1F623,persevering_face
1F51E,no_one_under_eighteen
1F4B8,money_with_wings
1F922,nauseated_face
1F9F3,luggage
1F9A0,microbe
1F6D6,hut
1F9A0,microbe
1F44E,thumbs_down
1F9B6,foot
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F616,confounded_face
1F449,backhand_index_pointing_right
1F6C1,bathtub
1F4A9,pile_of_poo
1F44A,oncoming_fist
1F94A,boxing_glove
1F92C,face_with_symbols_on_mouth
1F621,enraged_face
1F4A9,pile_of_poo
1F4B5,dollar_banknote
1F4B0,money_bag
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F616,confounded_face
1F449,backhand_index_pointing_right
1F6C1,bathtub
1F4A9,pile_of_poo
1F456,jeans
1F92E,face_vomiting
1F922,nauseated_face
1F477 + 200D + 2642,man_construction_worker
274C,cross_mark
2696,balance_scale
1F4AA,flexed_biceps
1F468 + 200D + 1F9B2,man_bald
1F4A2,anger_symbol
1F6BD,toilet
1F477,construction_worker
1F6E0,hammer_and_wrench
1F4A9,pile_of_poo
1F4BC,briefcase
1F44E,thumbs_down
1F9E5,coat
1F608,smiling_face_with_horns
1F4B5,dollar_banknote
1F4B5,dollar_banknote
1F6AB,prohibited
1F449,backhand_index_pointing_right
1F46E,police_officer
1F9FC,soap
1F455,t-shirt
1F922,nauseated_face
1F9F3,luggage
1F975,hot_face
1F9B6,foot
1F4A9,pile_of_poo
1F616,confounded_face
1F9B6,foot
1F47F,angry_face_with_horns
1F44A,oncoming_fist
1F94A,boxing_glove
1F93C,people_wrestling
1F92E,face_vomiting
1F94B,martial_arts_uniform
1F9FC,soap
1F37D,fork_and_knife_with_plate
1F9EB,petri_dish
1FAA0,plunger
1F6BD,toilet
1F9F9,broom
1F4B0,money_bag
1F475,old_woman
1F474,old_man
274C,cross_mark
2696,balance_scale
1F4AA,flexed_biceps
1F468 + 200D + 1F9B2,man_bald
1F4A2,anger_symbol
1F44E,thumbs_down
1F3DA,derelict_house
1F92E,face_vomiting
1F457,dress
1F45A,woman’s_clothes
1F9FC,soap
1F9B6,foot
274C,cross_mark
2696,balance_scale
1F4AA,flexed_biceps
1F468 + 200D + 1F9B2,man_bald
1F4A2,anger_symbol
1F9FC,soap
1F9B6,foot
1F4A9,pile_of_poo
1F4B8,money_with_wings
1F3E0,house
1F608,smiling_face_with_horns
1F4B5,dollar_banknote
1F4B5,dollar_banknote
1F6AB,prohibited
1F449,backhand_index_pointing_right
1F46E,police_officer
1F9FC,soap
1F9B6,foot
1F975,hot_face
1F9B6,foot
1F4A9,pile_of_poo
1F92E,face_vomiting
1F37D,fork_and_knife_with_plate
1F4A9,pile_of_poo
1F463,footprints
1F616,confounded_face
1F9B6,foot
1F92E,face_vomiting
1F37D,fork_and_knife_with_plate
1F612,unamused_face
1F4B0,money_bag
1F4A9,pile_of_poo
1F37D,fork_and_knife_with_plate
1F4A9,pile_of_poo
1F4B5,dollar_banknote
1F4B0,money_bag
1F92E,face_vomiting
1F9B6,foot
1F9A0,microbe
1F6D6,hut
1F9A0,microbe
1FAA0,plunger
1F6BD,toilet
1F9F9,broom
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F616,confounded_face
1F449,backhand_index_pointing_right
1F6C1,bathtub
1F3DE,
1F932,palms_up_together
1F4F1,mobile_phone
1FAB0,fly
1F610,neutral_face
1F44F,clapping_hands
1F466,boy
1F9D1 + 200D + 1F9B1,person_curly_hair
1F6CD,shopping_bags
1F6CD,shopping_bags
1F504,counterclockwise_arrows_button
1F9E0,brain
1F914,thinking_face
1F612,unamused_face
1F932,palms_up_together
26F5,sailboat
1F468,man
1F469 + 200D + 1F4BC,woman_office_worker
1F5E3,speaking_head
1F4BC,briefcase
1F9D1 + 200D + 2708,pilot
1F6A4,speedboat
1F44F,clapping_hands
1F466,boy
1F9D1 + 200D + 1F9B1,person_curly_hair
1F465,busts_in_silhouette
26F0,mountain
1F932,palms_up_together
26F5,sailboat
1F468,man
1F465,busts_in_silhouette
1FAB0,fly
1F6CD,shopping_bags
1F6CD,shopping_bags
1F504,counterclockwise_arrows_button
25B6,play_button
1F466,boy
1F466,boy
1F466,boy
1F932,palms_up_together
26F5,sailboat
1F468,man
1F5A5,
1F465,busts_in_silhouette
1F629,weary_face
1F465,busts_in_silhouette
1FAB0,fly
1F469 + 200D + 1F4BC,woman_office_worker
1F5E3,speaking_head
1F4BC,briefcase
1F465,busts_in_silhouette
1F503,clockwise_vertical_arrows
1F932,palms_up_together
26F5,sailboat
1F468,man
1F453,glasses
1F45D,clutch_bag
1F457,dress
1F454,necktie
A9,copyright
1F465,busts_in_silhouette
1F5E3,speaking_head
1FAB0,
1F932,palms_up_together
1F4F1,mobile_phone
1FAB0,fly
1F610,neutral_face
1F465,busts_in_silhouette
26F0,mountain
1F453,glasses
1F45D,clutch_bag
1F457,dress
1F454,necktie
A9,copyright
1F9D0,face_with_monocle
1F9E0,brain
1F465,busts_in_silhouette
1FAB0,fly
1F504,counterclockwise_arrows_button
1F9D1 + 200D + 2695,health_worker
1F489,syringe
1F9CD,person_standing
1F9CD,person_standing
1F937,person_shrugging
1F978,disguised_face
1F46B,woman_and_man_holding_hands
1F932,palms_up_together
1F5E3,speaking_head
2705,check_mark_button
1F197,OK_button
1F469 + 200D + 1F4BC,woman_office_worker
1F5E3,speaking_head
1F4BC,briefcase
1F9E0,brain
1F9E0,brain
1F30E,globe_showing_Americas
1F932,palms_up_together
1F4F1,mobile_phone
1F62C,grimacing_face
1F4CB,clipboard
31 + FE0F + 20E3,keycap_1
32 + FE0F + 20E3,keycap_2
33 + FE0F + 20E3,keycap_3
1F62C,grimacing_face
1F4CB,clipboard
31 + FE0F + 20E3,keycap_1
32 + FE0F + 20E3,keycap_2
33 + FE0F + 20E3,keycap_3
1F468,
1F932,palms_up_together
1F468,man
1F91D,handshake
1F3DD,desert_island
1F5A5,
25B6,play_button
1F9E0,brain
1F3DE,
1F932,palms_up_together
26F5,sailboat
1F468,man
1F91D,handshake
1F3DD,desert_island
1F3DE,
1F44F,clapping_hands
1F466,boy
1F9D1 + 200D + 1F9B1,person_curly_hair
1F62C,grimacing_face
1F4CB,clipboard
31 + FE0F + 20E3,keycap_1
32 + FE0F + 20E3,keycap_2
33 + FE0F + 20E3,keycap_3
1F62C,grimacing_face
1F4CB,clipboard
31 + FE0F + 20E3,keycap_1
32 + FE0F + 20E3,keycap_2
33 + FE0F + 20E3,keycap_3
1F465,busts_in_silhouette
26F0,mountain
1FAB0,
25B6,play_button
1F9E0,brain
1F30E,globe_showing_Americas
1F1E6 + 1F1FD,Åland_Islands
1F1EE + 1F1F4,British_Indian_Ocean_Territory
1F1FB + 1F1EC,British_Virgin_Islands
1F1E7 + 1F1F6,Caribbean_Netherlands
1F1E7 + 1F1F6,Caribbean_Netherlands
1F1F0 + 1F1FE,Cayman_Islands
1F465,busts_in_silhouette
1FAB0,fly
1FAB3,cockroach
1F577,spider
1F465,busts_in_silhouette
1F465,busts_in_silhouette
1F4DA,books
1F4D6,open_book
1F465,busts_in_silhouette
1F91D,handshake
1F3DD,desert_island
25B6,play_button
1F466,boy
1F466,boy
1F466,boy
1F468 + 200D + 2708,man_pilot
2693,anchor
1F465,busts_in_silhouette
1FAB0,fly
1FAB3,cockroach
1F577,spider
1F465,busts_in_silhouette
1F92C,
25B6,play_button
1F466,boy
1F466,boy
1F466,boy
1F3DE,
1F978,disguised_face
1F46B,woman_and_man_holding_hands
1F932,palms_up_together
1F465,busts_in_silhouette
1F489,syringe
1FA7A,stethoscope
1FA79,adhesive_bandage
1FA78,drop_of_blood
1F9D1 + 200D + 2695,health_worker
1F465,busts_in_silhouette
1F4D3,notebook
1F4D4,notebook_with_decorative_cover
1F4AC,speech_balloon
1F4AD,thought_balloon
1F932,palms_up_together
1F91D,handshake
1F4D3,notebook
1F4D4,notebook_with_decorative_cover
1F4AC,speech_balloon
1F4AD,thought_balloon
1F465,busts_in_silhouette
1F489,syringe
1FA7A,stethoscope
1FA79,adhesive_bandage
1FA78,drop_of_blood
1F9D1 + 200D + 2695,health_worker
1F465,busts_in_silhouette
1F62C,grimacing_face
1F4CB,clipboard
31 + FE0F + 20E3,keycap_1
32 + FE0F + 20E3,keycap_2
33 + FE0F + 20E3,keycap_3
1F4A5,collision
1F3CB,person_lifting_weights
1F3CB + 1F3FB,person_lifting_weights_light_skin_tone
1F69C,tractor
1F9F3,luggage
1F32B,fog
1F636 + 200D + 1F32B,face_in_clouds
1F4A5,collision
1F3CB,person_lifting_weights
1F32B,fog
1F4A8,dashing_away
1F4AA,flexed_biceps
1F45B,purse
1F32B,fog
1F301,foggy
2716,multiply
1F4AF,hundred_points
1F918,
1F3CB,person_lifting_weights
2699,gear
1F3CB + 1F3FB,person_lifting_weights_light_skin_tone
1F6E0,hammer_and_wrench
2693,anchor
1F517,link
1F529,nut_and_bolt
2694,crossed_swords
2692,hammer_and_pick
26D3,chains
1F32B,fog
1F636 + 200D + 1F32B,face_in_clouds
1F613,downcast_face_with_sweat
1F636 + 200D + 1F32B,face_in_clouds
1F32B,fog
1F928,face_with_raised_eyebrow
2696,balance_scale
2699,gear
2692,hammer_and_pick
26D3,chains
1F3CB,person_lifting_weights
1F392,backpack
1F613,downcast_face_with_sweat
1F4E6,package
1F3CB + 1F3FB,person_lifting_weights_light_skin_tone
1F6E0,hammer_and_wrench
2693,anchor
1F517,link
1F529,nut_and_bolt
2694,crossed_swords
2696,balance_scale
1F517,link
2692,hammer_and_pick
26D3,chains
1F469 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_woman_woman_girl_girl
1F468 + 200D + 1F468 + 200D + 1F467 + 200D + 1F467,family_man_man_girl_girl
1F468 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_man_woman_girl_girl
1F4C8,chart_increasing
1F646 + 1F3FB + 200D + 2640,woman_gesturing_OK_light_skin_tone
1FA73,shorts
1F60A,
1F930,pregnant_woman
1F4C8,chart_increasing
1F469 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_woman_woman_girl_girl
1F468 + 200D + 1F468 + 200D + 1F467 + 200D + 1F467,family_man_man_girl_girl
1F468 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_man_woman_girl_girl
1F4C8,chart_increasing
1F4C9,chart_decreasing
1F4CB,clipboard
2705,check_mark_button
1F34F,green_apple
1F34C,banana
1F950,croissant
1F32E,taco
1F96A,sandwich
1F968,pretzel
1F9C0,cheese_wedge
1F95A,egg
1F95E,pancakes
1F96C,leafy_green
1F336,hot_pepper
1F362,oden
1F9CB,bubble_tea
1F330,chestnut
1F36A,cookie
1F382,birthday_cake
1F942,clinking_glasses
1F368,ice_cream
1F44C + 1F3FB,OK_hand_light_skin_tone
1F512,locked
1F90C + 1F3FB,pinched_fingers_light_skin_tone
1F457,dress
1F354,hamburger
1F32D,hot_dog
1F32E,taco
1F60A,smiling_face_with_smiling_eyes
1F44C + 1F3FB,OK_hand_light_skin_tone
1F37D,fork_and_knife_with_plate
1F34E,red_apple
1F44C + 1F3FB,OK_hand_light_skin_tone
1F37D,fork_and_knife_with_plate
1F34E,red_apple
1F44C + 1F3FB,OK_hand_light_skin_tone
1F37D,fork_and_knife_with_plate
1F34E,red_apple
1F450,open_hands
1F930,pregnant_woman
1F4B8,money_with_wings
1F3E6,bank
1F4B5,dollar_banknote
1FA99,coin
1F4B0,money_bag
1F4B9,chart_increasing_with_yen
1F3E7,ATM_sign
1F4B2,heavy_dollar_sign
1F4B3,credit_card
1F911,money-mouth_face
1F930,pregnant_woman
1F4C8,chart_increasing
1F44C + 1F3FB,OK_hand_light_skin_tone
1F512,locked
1F450,open_hands
1F4C8,chart_increasing
1F450,open_hands
1F4C8,chart_increasing
1F469 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_woman_woman_girl_girl
1F468 + 200D + 1F468 + 200D + 1F467 + 200D + 1F467,family_man_man_girl_girl
1F468 + 200D + 1F469 + 200D + 1F467 + 200D + 1F467,family_man_woman_girl_girl
1F4C8,chart_increasing
1F4C9,chart_decreasing
1F4CB,clipboard
2705,check_mark_button
1F4C9,chart_decreasing
1F4CB,clipboard
2705,check_mark_button
1F450,open_hands
1F60B,face_savoring_food
1F450,open_hands
1F4C8,chart_increasing
1F44D,thumbs_up
1F92C,face_with_symbols_on_mouth
1F624,face_with_steam_from_nose
1F5E3,speaking_head
1F4AC,speech_balloon
1F44D,thumbs_up
1F620,angry_face
1F621,enraged_face
1F624,face_with_steam_from_nose
1F44D,thumbs_up
1F620,angry_face
1F621,enraged_face
1F624,face_with_steam_from_nose
1F44D,thumbs_up
1F92C,face_with_symbols_on_mouth
1F44D,thumbs_up
1F6AA,door
1F44D,thumbs_up
1F6AA,door
1F5E3,speaking_head
1F9CF + 200D + 2640,deaf_woman
1F44D,thumbs_up
1F625,sad_but_relieved_face
1F61F,worried_face
1F611,expressionless_face
1F971,yawning_face
1F4C6,tear-off_calendar
1F625,sad_but_relieved_face
1F61F,worried_face
1F625,sad_but_relieved_face
1F61F,worried_face
1F625,sad_but_relieved_face
1F61F,worried_face
1F32B,fog
1FA99,coin
1F625,sad_but_relieved_face
1F61F,worried_face
1F32B,
1F611,expressionless_face
1F971,yawning_face
1F4C6,tear-off_calendar
1F611,expressionless_face
1F971,yawning_face
1F4C6,tear-off_calendar
25AA,black_small_square
1F48D,ring
1F44E,thumbs_down
1F31F,glowing_star
1F32B,fog
1F948,2nd_place_medal
1F32B,fog
2B50,star
1F44E,thumbs_down
1F31F,glowing_star
1F32B,fog
1F31F,glowing_star
1F4A1,light_bulb
274C,cross_mark
1F31F,glowing_star
1F44E,thumbs_down
1F31F,glowing_star
1F613,
1F948,2nd_place_medal
1F614,pensive_face
1F948,2nd_place_medal
2699,gear
1F311,new_moon
1F4A1,light_bulb
1F576,sunglasses
1F612,unamused_face
1F948,2nd_place_medal
1F614,pensive_face
1F32B,fog
1F948,2nd_place_medal
1F611,expressionless_face
1FA85,pinata
1F9F8,teddy_bear
1F4A1,light_bulb
274C,cross_mark
1F31F,glowing_star
1F4A1,light_bulb
274C,cross_mark
1F31F,glowing_star
1F612,unamused_face
1F32B,fog
1F4A1,light_bulb
274C,cross_mark
1F31F,glowing_star
1F611,expressionless_face
1F971,yawning_face
26BD,soccer_ball
1F311,new_moon
1F303,night_with_stars
274C,cross_mark
1F4A1,light_bulb
1F56F,candle
1F948,2nd_place_medal
2699,gear
1F311,new_moon
1F311,new_moon
1F303,night_with_stars
1F44E,thumbs_down
1F31F,glowing_star
1F311,new_moon
1F303,night_with_stars
1F32B,fog
1FA99,coin
1F311,new_moon
1F303,night_with_stars
1F614,pensive_face
1F62A,sleepy_face
1F611,expressionless_face
1FA85,pinata
1F9F8,teddy_bear
1F32B,fog
1F374,fork_and_knife
1F944,spoon
1F948,2nd_place_medal
2699,gear
1F311,new_moon
1F48D,ring
274C,cross_mark
1F31F,glowing_star
1F612,unamused_face
26BD,soccer_ball
1F611,expressionless_face
1F971,yawning_face
1F4C6,tear-off_calendar
1F611,expressionless_face
1F4C5,calendar
1F48D,ring
274C,cross_mark
1F31F,glowing_star
1F611,expressionless_face
1FA85,pinata
1F9F8,teddy_bear
1F6CB,couch_and_lamp
2615,hot_beverage
1F5A5,desktop_computer
1F6CB,couch_and_lamp
2615,hot_beverage
1F5A5,desktop_computer
1F634,sleeping_face
1F6CB,couch_and_lamp
1F6CB,couch_and_lamp
2615,hot_beverage
1F5A5,desktop_computer
1F6CF,bed
1F6CB,couch_and_lamp
1F4A4,zzz
1F56F,candle
1F60A,smiling_face_with_smiling_eyes
1F3E0,house
1F6CB,couch_and_lamp
2615,hot_beverage
1F5A5,desktop_computer
1F6CB,couch_and_lamp
2615,hot_beverage
1F5A5,desktop_computer
1F970,smiling_face_with_hearts
1F6CB,couch_and_lamp
1F634,sleeping_face
1F6CB,couch_and_lamp
1F970,smiling_face_with_hearts
1F6CB,couch_and_lamp
1F970,smiling_face_with_hearts
1F6CB,couch_and_lamp
1F604,
1F970,smiling_face_with_hearts
1F6CB,couch_and_lamp
1F970,smiling_face_with_hearts
1F6CB,couch_and_lamp
1F341,maple_leaf
1F342,fallen_leaf
1F525,fire
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F4B2,heavy_dollar_sign
1F4B8,money_with_wings
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
1F53B,red_triangle_pointed_down
1FA91,chair
1F6CB,couch_and_lamp
2198,down-right_arrow
1F647 + 200D + 2640,woman_bowing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
2601,cloud
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F3D4,snow-capped_mountain
1F645 + 200D + 2640,woman_gesturing_NO
1F645 + 200D + 2640,woman_gesturing_NO
1F645 + 200D + 2640,woman_gesturing_NO
2198,down-right_arrow
2601,cloud
2198,down-right_arrow
1F4B2,heavy_dollar_sign
1F4B8,money_with_wings
2198,down-right_arrow
1F44E,thumbs_down
1F641,slightly_frowning_face
1F626,frowning_face_with_open_mouth
2198,down-right_arrow
1F4BA,seat
1F6CF,bed
2B07,down_arrow
1F6A3 + 200D + 2640,woman_rowing_boat
1F30A,water_wave
1F4A7,droplet
1F9CA,ice
2744,snowflake
2B07,down_arrow
2601,cloud
1F53B,red_triangle_pointed_down
1FA91,chair
1F6CB,couch_and_lamp
2198,down-right_arrow
2600,sun
1F31E,sun_with_face
1F325,sun_behind_large_cloud
1F505,dim_button
1F4A7,droplet
1F9CA,ice
2744,snowflake
1F911,money-mouth_face
1F911,money-mouth_face
1F911,money-mouth_face
1F9E7,red_envelope
2198,down-right_arrow
2600,sun
1F31E,sun_with_face
1F325,sun_behind_large_cloud
1F505,dim_button
1F3E0,house
1F4A5,collision
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
1FA91,chair
1FA91,chair
2B07,down_arrow
1F4B2,heavy_dollar_sign
1F911,money-mouth_face
1F911,money-mouth_face
2B07,down_arrow
30 + FE0F + 20E3,keycap_0
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F44E,thumbs_down
1F641,slightly_frowning_face
1F626,frowning_face_with_open_mouth
2198,down-right_arrow
1F4B2,heavy_dollar_sign
1F4B8,money_with_wings
2198,down-right_arrow
1F4BA,seat
1F6CF,bed
2198,down-right_arrow
1F4BA,seat
1F6CF,bed
1F447,backhand_index_pointing_down
2601,cloud
1F31B,first_quarter_moon_face
2198,down-right_arrow
1F53B,red_triangle_pointed_down
1F5FB,mount_fuji
2198,down-right_arrow
1F4BA,seat
1F6CF,bed
1F3D4,
2B07,down_arrow
2601,cloud
1F4C9,chart_decreasing
1F4E6,package
1F645 + 200D + 2640,woman_gesturing_NO
1F645 + 200D + 2640,woman_gesturing_NO
1F645 + 200D + 2640,woman_gesturing_NO
1F31B,first_quarter_moon_face
2198,down-right_arrow
2198,down-right_arrow
1F3D4,snow-capped_mountain
1F305,sunrise
1F305,sunrise
1F305,sunrise
1F53B,red_triangle_pointed_down
2601,cloud
2198,down-right_arrow
1F32B,fog
1F53B,red_triangle_pointed_down
1F3E2,office_building
1F4C9,chart_decreasing
1F4C9,chart_decreasing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
1F631,face_screaming_in_fear
1F6CD,shopping_bags
1F6D2,shopping_cart
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F6CB,couch_and_lamp
1F4B2,heavy_dollar_sign
1F911,money-mouth_face
1F911,money-mouth_face
1F4A7,droplet
1F9CA,ice
2744,snowflake
2198,down-right_arrow
1F3D8,houses
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
1F53B,red_triangle_pointed_down
1FA91,chair
1F6CB,couch_and_lamp
2198,down-right_arrow
1F44E,thumbs_down
1F641,slightly_frowning_face
1F626,frowning_face_with_open_mouth
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
1F4A7,droplet
1F9CA,ice
2744,snowflake
2B07,down_arrow
1F6A3 + 200D + 2640,woman_rowing_boat
1F30A,water_wave
2198,down-right_arrow
1F3D8,houses
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2198,down-right_arrow
1F647,person_bowing
1F647 + 200D + 2640,woman_bowing
1F647 + 200D + 2642,man_bowing
2B07,down_arrow
1F4B2,heavy_dollar_sign
2198,down-right_arrow
1F4B2,heavy_dollar_sign
1F4B8,money_with_wings
1F3E0,house
1F4A5,collision
2198,down-right_arrow
1F4B2,heavy_dollar_sign
1F4B8,money_with_wings
1F4C9,chart_decreasing
2600,sun
2696,balance_scale
2757,red_exclamation_mark
2757,red_exclamation_mark
2757,red_exclamation_mark
269B,atom_symbol
1F9EB,petri_dish
203C,double_exclamation_mark
1F6A8,police_car_light
1F3CB + 200D + 2640,woman_lifting_weights
1F525,fire
1F4A7,droplet
2744,snowflake
26A1,high_voltage
1F409,dragon
1F6A8,police_car_light
1F321,thermometer
1F90F,pinching_hand
269B,atom_symbol
2757,red_exclamation_mark
1F630,anxious_face_with_sweat
1F630,anxious_face_with_sweat
2757,red_exclamation_mark
1F321,thermometer
274C,cross_mark
1F35E,bread
2620,skull_and_crossbones
1F4C8,chart_increasing
1F4C9,chart_decreasing
2757,red_exclamation_mark
2757,red_exclamation_mark
1F6A8,police_car_light
1F4C9,chart_decreasing
1F4C8,chart_increasing
1F4C9,chart_decreasing
2757,red_exclamation_mark
2757,red_exclamation_mark
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
1F4C8,chart_increasing
1F4C9,chart_decreasing
2757,red_exclamation_mark
2757,red_exclamation_mark
1F630,anxious_face_with_sweat
1F630,anxious_face_with_sweat
2757,red_exclamation_mark
2757,red_exclamation_mark
1F321,thermometer
1F321,thermometer
1F321,thermometer
2696,balance_scale
26A0,warning
26A0,warning
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
1F250,Japanese_bargain_button
1F198,SOS_button
1F5DD,old_key
26A0,warning
26A0,warning
1F912,face_with_thermometer
1F3E5,hospital
2757,red_exclamation_mark
1F321,thermometer
1F922,nauseated_face
1F922,nauseated_face
2696,balance_scale
2757,red_exclamation_mark
2757,red_exclamation_mark
2757,red_exclamation_mark
2696,balance_scale
2757,red_exclamation_mark
2757,red_exclamation_mark
2757,red_exclamation_mark
2696,balance_scale
26A0,warning
26A0,warning
231B,hourglass_done
274C,cross_mark
1F9FA,basket
1F5DD,old_key
26A0,warning
26A0,warning
1F912,face_with_thermometer
1F6A8,police_car_light
269B,atom_symbol
1F9EB,petri_dish
203C,double_exclamation_mark
1F5DD,old_key
26A0,warning
26A0,warning
2757,red_exclamation_mark
1F6B6,person_walking
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
2696,balance_scale
2757,red_exclamation_mark
2757,red_exclamation_mark
2757,red_exclamation_mark
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
203C,double_exclamation_mark
